0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.276397147536343831e-04
9.357717292653036992e-04
1.846157258252401415e-03
3.162152564362309161e-03
5.056901595720104253e-03
6.867883789194798028e-03
8.019013695365890051e-03
9.446348764095479841e-03
1.128790353421382439e-02
1.365687904608976766e-02
1.669683692093542476e-02
2.058526791662793065e-02
2.554128723408148963e-02
3.183582731981397795e-02
4.475873104274695480e-02
5.330809057001141549e-02
6.291345462417864687e-02
7.387775035531375656e-02
8.645010143052024587e-02
1.008775736214536922e-01
1.174146808202035097e-01
1.363545579665289276e-01
1.580092262055652896e-01
